hostname,mass_msun,age_gyr,feh,chi2,n_bands,dist_pc,st_met_in,age_flag,chi2_flag,reliable
Kepler-998,1.0,10.0,0.2082,371.507,10,994.92,0.07,upper_boundary,high,False
Kepler-1046,1.0,10.0,0.1429,177.1187,10,635.76,0.0,upper_boundary,high,False
Kepler-171,1.0,0.0316,0.3061,506.3106,10,845.73,0.17,lower_boundary,high,False
Kepler-1875,0.9455,10.0,-0.6408,499.0683,10,1261.33,-0.5,upper_boundary,high,False
Kepler-361,1.0273,10.0,0.1102,225.1445,10,927.7,0.04,upper_boundary,high,False
Kepler-1720,0.8636,0.0344,0.0776,396.5408,10,617.43,-0.04,ok,high,False
Kepler-40,1.3818,3.6747,0.2082,492.2373,10,2093.97,0.1,ok,high,False
Kepler-482,0.7818,0.0316,-0.0857,104.612,10,307.18,-0.13,lower_boundary,high,False
Kepler-1708,0.9727,10.0,0.1102,841.0586,10,1626.69,0.0,upper_boundary,high,False
Kepler-6,1.0273,9.1996,0.4694,225.6464,10,574.98,0.34,ok,high,False
Kepler-564,0.9182,10.0,0.1102,614.5546,10,856.63,-0.01,upper_boundary,high,False
Kepler-1755,0.9455,9.1996,-0.1184,575.4006,10,964.84,-0.26,ok,high,False
Kepler-1816,0.7273,0.0316,-0.3796,277.2383,10,440.9,-0.24,lower_boundary,high,False
Kepler-366,1.1091,6.5893,-0.1184,535.9597,10,1951.88,-0.06,ok,high,False
Kepler-1212,1.0,10.0,0.1755,640.8693,10,1328.95,0.03,upper_boundary,high,False
Kepler-353,0.6455,0.0316,-0.0857,426.4099,10,383.16,-0.12,lower_boundary,high,False
Kepler-524,1.0273,10.0,0.1102,281.8631,10,1034.78,0.02,upper_boundary,high,False
Kepler-755,0.8636,0.0316,0.1102,226.2432,10,401.05,-0.01,lower_boundary,high,False
Kepler-631,1.0273,10.0,0.3388,247.2017,10,760.33,0.23,upper_boundary,high,False
Kepler-1249,1.0273,10.0,0.0776,629.7959,10,1973.23,0.06,upper_boundary,high,False
Kepler-1532,0.9182,0.0316,0.0449,494.2637,10,804.48,-0.1,lower_boundary,high,False
Kepler-1561,0.9727,0.0316,0.1755,510.6178,10,816.18,0.04,lower_boundary,high,False
Kepler-932,0.8636,0.0316,0.0449,259.6086,10,464.43,-0.01,lower_boundary,high,False
Kepler-984,0.8909,0.0316,-0.0857,2.384,10,449.73,0.04,lower_boundary,ok,False
Kepler-39,1.0273,9.1996,0.2408,586.7877,10,1046.27,0.1,ok,high,False
Kepler-1112,1.1091,7.7858,0.1755,605.6765,10,1651.55,0.04,ok,high,False
Kepler-112,0.8091,9.1996,-0.3796,230.2335,10,508.6,-0.5221,ok,high,False
Kepler-249,0.4273,0.0344,-0.3143,107.1367,10,190.03,-0.34,ok,high,False
Kepler-623,0.8909,0.0316,0.0776,574.1677,10,736.02,-0.03,lower_boundary,high,False
Kepler-1363,0.7818,0.0316,0.0449,523.3517,10,544.63,-0.09,lower_boundary,high,False
Kepler-123,0.9727,10.0,-0.0531,507.2355,10,978.5,-0.08,upper_boundary,high,False
Kepler-670,0.9182,10.0,0.2082,601.012,10,932.88,0.07,upper_boundary,high,False
Kepler-507,1.0,10.0,0.1102,115.7435,10,386.01,0.06,upper_boundary,high,False
Kepler-1119,1.0273,10.0,0.0776,630.183,10,1721.06,0.03,upper_boundary,high,False
Kepler-1342,0.8909,0.0316,0.1102,507.7899,10,860.34,0.03,lower_boundary,high,False
Kepler-1783,0.8091,0.0316,-0.0857,81.2856,10,263.19,-0.16,lower_boundary,high,False
Kepler-665,0.8091,0.0316,0.1102,573.3738,10,601.42,-0.03,lower_boundary,high,False
Kepler-107,1.0818,8.4632,0.4041,99.4694,10,515.29,0.321,ok,high,False
Kepler-1983,0.8091,0.0441,0.2082,431.4964,10,421.47,0.12,ok,high,False
KIC 9663113,1.3818,3.3805,0.0776,300.7516,10,1635.77,0.1436,ok,high,False
Kepler-734,1.0,10.0,-0.0204,516.9182,10,1143.08,-0.17,upper_boundary,high,False
Kepler-654,1.0273,10.0,0.0776,207.3729,10,952.45,0.04,upper_boundary,high,False
Kepler-96,1.0,2.0492,0.0776,0.4482,10,122.87,0.04,ok,ok,True
Kepler-159,0.6727,9.1996,-0.0204,4.7898,10,369.7,-0.04,ok,ok,True
Kepler-1220,0.9455,0.0316,0.0776,481.5416,10,920.49,-0.04,lower_boundary,high,False
Kepler-1331,0.6182,0.0728,-0.0857,425.1799,10,322.66,0.05,ok,high,False
Kepler-1680,0.7545,0.0406,-0.0857,199.5504,10,310.66,-0.07,ok,high,False
Kepler-203,0.9455,10.0,0.1755,312.3927,10,702.87,0.08,upper_boundary,high,False
Kepler-991,0.6455,5.5767,-0.1837,5.0063,10,390.9,-0.25,ok,ok,True
Kepler-11,0.9455,10.0,0.1755,247.0831,10,634.54,0.05,upper_boundary,high,False
Kepler-1543,1.0818,8.4632,0.2082,290.0576,10,942.66,0.07,ok,high,False
Kepler-1994,0.9455,9.1996,0.3061,27.8904,10,240.36,0.16,ok,high,False
Kepler-1889,0.9182,10.0,-0.151,842.0429,10,1371.86,-0.28,upper_boundary,high,False
Kepler-501,0.9727,10.0,0.1102,570.7323,10,1129.23,-0.03,upper_boundary,high,False
Kepler-797,1.0273,10.0,0.0776,432.5928,10,1269.99,-0.02,upper_boundary,high,False
Kepler-1642,0.8364,0.0316,0.0449,282.1989,10,410.58,-0.01,lower_boundary,high,False
TOI-1181,1.3273,3.9944,0.2735,0.8613,10,309.39,0.38,ok,ok,True
Kepler-1219,1.4091,3.11,-0.0531,56.5029,10,858.22,0.05,ok,high,False
Kepler-348,0.9727,10.0,-0.0857,232.6632,10,576.33,-0.03,upper_boundary,high,False
Kepler-655,1.0,10.0,0.1429,266.5076,10,748.53,0.0,upper_boundary,high,False
Kepler-966,1.0,10.0,0.1755,433.4622,10,1031.53,0.04,upper_boundary,high,False
Kepler-1716,0.6727,0.0522,-0.3143,3.6745,10,193.31,-0.24,ok,ok,True
Kepler-133,1.1091,8.4632,0.3388,92.249,10,681.39,0.282,ok,high,False
Kepler-162,0.9727,10.0,0.2408,331.6952,10,833.14,0.1,upper_boundary,high,False
Kepler-1544,0.7818,0.0344,0.0122,194.8425,10,335.77,0.02,ok,high,False
Kepler-1822,0.7818,0.0316,-0.2816,63.424,10,876.54,-0.32,lower_boundary,high,False
Kepler-367,0.7818,5.1303,0.3061,26.6752,10,186.14,0.1974,ok,high,False
Kepler-875,0.9182,10.0,0.1755,35.2247,10,1113.19,0.03,upper_boundary,high,False
Kepler-257,0.9182,0.0316,0.502,506.1786,10,767.4,0.4,lower_boundary,high,False
HAT-P-41,1.1909,5.5767,0.1755,9.3294,10,346.92,0.21,ok,ok,True
Kepler-1622,1.0,10.0,0.0776,190.0226,10,758.81,0.04,upper_boundary,high,False
KOI-94,1.0,10.0,0.0449,49.9973,10,471.03,0.0228,upper_boundary,high,False
Kepler-1305,0.9455,10.0,0.1429,909.6229,10,1414.74,0.01,upper_boundary,high,False
Kepler-1668,0.9182,10.0,0.2082,0.2123,6,1388.93,0.07,upper_boundary,ok,False
Kepler-99,0.7818,0.0374,0.0449,51.4551,10,207.44,0.18,ok,high,False
Kepler-1004,1.0545,9.1996,0.0449,203.1828,10,1141.17,-0.04,ok,high,False
Kepler-1378,0.6455,1.5955,-0.0204,1.8747,6,495.8,0.03,ok,ok,True
Kepler-1233,1.0,10.0,0.1429,646.9834,10,1179.3,0.02,upper_boundary,high,False
Kepler-852,1.3545,3.9944,0.2735,386.1228,10,1525.55,0.22,ok,high,False
Kepler-764,0.9455,0.0316,0.0776,829.9574,10,1011.75,-0.06,lower_boundary,high,False
TOI-1443,0.7545,0.0316,-0.4122,1.2366,10,85.66,-0.294,lower_boundary,ok,False
Kepler-1011,0.8909,0.0316,0.1755,513.896,10,749.21,0.08,lower_boundary,high,False
Kepler-1527,1.0273,10.0,0.1429,597.5402,10,1592.81,0.07,upper_boundary,high,False
Kepler-1669,0.7,0.0316,-0.1184,537.2201,10,532.98,-0.2,lower_boundary,high,False
Kepler-1057,0.9727,0.0316,0.1429,703.364,10,1183.8,0.01,lower_boundary,high,False
KOI-12,1.2455,3.6747,0.0122,34.6498,10,397.68,0.0815,ok,high,False
Kepler-711,0.8091,0.0316,0.0449,376.731,10,622.53,-0.04,lower_boundary,high,False
Kepler-1215,0.9182,0.0316,0.0776,331.1171,10,654.68,0.01,lower_boundary,high,False
Kepler-289,0.9455,10.0,0.1755,431.8876,10,711.58,0.05,upper_boundary,high,False
Kepler-1154,1.0,9.1996,-0.0204,1.6349,6,1493.32,0.04,ok,ok,True
Kepler-1645,1.0,10.0,0.1102,10.8859,10,1173.09,0.04,upper_boundary,high,False
Kepler-1997,0.9727,10.0,0.0449,941.1633,10,1472.36,-0.06,upper_boundary,high,False
Kepler-899,0.9182,10.0,0.0776,716.519,10,1214.32,-0.06,upper_boundary,high,False
Kepler-538,0.8909,4.7197,-0.0531,1.146,10,154.77,-0.09,ok,ok,True
Kepler-1229,0.5364,0.0316,-0.1837,292.9388,10,265.7,-0.06,lower_boundary,high,False
Kepler-582,0.8637,0.0316,0.1102,373.0529,10,607.84,0.01,lower_boundary,high,False
Kepler-1630,0.7,0.0316,-0.3796,143.2685,10,327.29,-0.46,lower_boundary,high,False
Kepler-309,0.8636,0.0316,0.4041,525.2539,10,543.71,0.27,lower_boundary,high,False
Kepler-1930,0.8091,7.7858,0.3388,38.0446,10,272.81,0.22,ok,high,False
Kepler-913,0.9727,10.0,-0.4122,138.4043,10,963.36,-0.52,upper_boundary,high,False
Kepler-1546,0.9182,0.0316,0.1429,539.4377,10,893.84,0.01,lower_boundary,high,False
Kepler-1621,1.0273,10.0,0.1429,630.9639,10,1542.39,0.03,upper_boundary,high,False
Kepler-433,1.1636,5.5767,-0.1184,488.6239,10,1852.83,-0.01,ok,high,False
Kepler-1428,1.4364,3.6747,0.4367,210.6836,10,1508.27,0.35,ok,high,False
Kepler-526,1.0818,9.1996,0.4694,151.2769,10,682.03,0.34,ok,high,False
Kepler-1800,0.9455,0.0316,0.2082,6.7096,10,352.61,0.08,lower_boundary,ok,False
Kepler-863,0.9727,10.0,0.1102,828.2803,10,1445.75,-0.03,upper_boundary,high,False
Kepler-567,0.8636,0.0316,0.1102,334.604,10,559.57,0.0,lower_boundary,high,False
Kepler-550,0.8636,0.0316,0.1102,320.6026,10,521.61,-0.02,lower_boundary,high,False
HAT-P-11,0.8364,1.3503,0.4041,0.1875,6,37.81,0.31,ok,ok,True
Kepler-1436,1.1636,5.5767,-0.1184,477.0399,10,2410.01,-0.01,ok,high,False
Kepler-115,0.9455,10.0,0.0449,219.0864,10,610.85,-0.0499,upper_boundary,high,False
Kepler-1092,0.9455,10.0,0.0449,645.5709,10,974.72,-0.09,upper_boundary,high,False
Kepler-865,0.8909,0.0316,0.1102,365.653,10,579.02,-0.01,lower_boundary,high,False
Kepler-1650,0.2364,0.0344,-0.249,256.8544,10,133.37,-0.11,ok,high,False
Kepler-536,0.9455,0.0316,0.1429,208.2188,10,476.66,0.0,lower_boundary,high,False
Kepler-1757,0.8091,0.0316,-0.151,612.7781,10,798.88,-0.24,lower_boundary,high,False
Kepler-862,0.9455,0.0316,0.1755,658.4234,10,939.84,0.04,lower_boundary,high,False
Kepler-1121,1.1091,7.1626,0.1755,92.5365,10,483.58,0.12,ok,high,False
Kepler-307,0.9727,0.0316,0.3061,256.3479,10,574.36,0.19,lower_boundary,high,False
Kepler-1758,1.0545,10.0,0.2735,641.2552,10,1471.7,0.16,upper_boundary,high,False
Kepler-663,0.9182,0.0316,0.1755,763.4786,10,1028.09,0.03,lower_boundary,high,False
Kepler-1259,0.8909,0.0316,0.0776,739.3998,10,791.97,-0.07,lower_boundary,high,False
Kepler-32,0.5636,0.0374,-0.1184,271.0558,10,319.73,0.0,ok,high,False
Kepler-1238,1.0545,9.1996,0.1755,48.7798,10,1591.09,0.05,ok,high,False
Kepler-87,0.9727,10.0,-0.0531,476.4444,10,1240.83,-0.17,upper_boundary,high,False
Kepler-1176,0.9182,0.0316,0.1102,575.6397,10,835.96,-0.01,lower_boundary,high,False
Kepler-990,0.9727,0.0316,0.1429,373.7325,10,787.02,0.01,lower_boundary,high,False
Kepler-1672,1.0,3.9944,-0.1184,320.4315,10,392.63,-0.25,ok,high,False
Kepler-1383,1.0545,9.1996,0.1102,352.1794,10,1016.77,0.03,ok,high,False
Kepler-1666,0.9727,10.0,-0.0531,837.8967,10,1418.29,-0.2,upper_boundary,high,False
Kepler-1565,0.7,0.0522,-0.1837,0.1878,6,625.26,-0.16,ok,ok,True
Kepler-1784,0.9455,0.0316,0.2408,47.5777,10,876.45,0.1,lower_boundary,high,False
Kepler-414,0.9727,0.0316,0.3061,136.7406,10,408.76,0.18,lower_boundary,high,False
Kepler-141,0.8909,0.0316,0.3061,207.3701,10,301.32,0.2643,lower_boundary,high,False
Kepler-1954,0.8909,10.0,-0.1184,938.9496,10,1369.45,-0.24,upper_boundary,high,False
Kepler-1765,0.9182,0.0316,0.1102,490.125,10,756.67,0.04,lower_boundary,high,False
Kepler-315,0.8636,10.0,-0.1837,719.7887,10,1112.95,-0.27,upper_boundary,high,False
Kepler-143,1.0,10.0,0.1102,281.7367,10,800.15,-0.01,upper_boundary,high,False
Kepler-18,0.9727,0.0316,0.3388,173.6576,10,431.23,0.19,lower_boundary,high,False
Kepler-1923,2.7727,0.4962,0.1102,350.2066,10,11352.9,0.16,ok,high,False
Kepler-1812,1.0,10.0,0.2408,656.6248,10,1430.54,0.1,upper_boundary,high,False
Kepler-1485,1.0,9.1996,0.1102,180.5569,10,610.36,0.02,ok,high,False
Kepler-568,0.5364,0.0792,-0.0204,51.6047,10,130.54,0.11,ok,high,False
Kepler-912,1.0545,9.1996,0.0776,627.7161,10,2064.05,0.02,ok,high,False
Kepler-919,1.0,10.0,0.2082,575.0735,10,1141.37,0.07,upper_boundary,high,False
Kepler-1508,1.0273,10.0,0.0776,303.058,10,1264.23,0.01,upper_boundary,high,False
Kepler-1647,1.1091,6.0619,-0.2163,10.5707,10,1175.76,-0.14,ok,high,False
Kepler-918,0.9455,9.1996,0.2082,580.9107,10,988.74,0.06,ok,high,False
Kepler-1586,1.0,9.1996,0.2082,50.8727,10,556.19,0.06,ok,high,False
PH1,1.5727,2.632,0.2082,257.878,10,1910.42,0.21,ok,high,False
Kepler-125,0.5364,10.0,-0.1184,4.338,10,183.25,-0.14,upper_boundary,ok,False
Kepler-512,1.0273,9.1996,0.3388,153.5112,10,470.72,0.22,ok,high,False
Kepler-313,1.1636,7.1626,0.3388,371.096,10,1244.41,0.26,ok,high,False
Kepler-1167,0.8091,0.0316,0.0449,644.9212,10,812.69,-0.05,lower_boundary,high,False
Kepler-930,1.0,10.0,0.1429,8.1677,10,853.33,0.04,upper_boundary,ok,False
Kepler-223,1.0545,10.0,0.2408,579.5014,10,1922.38,0.1,upper_boundary,high,False
Kepler-1039,0.7273,0.0374,-0.1184,180.686,10,305.18,0.01,ok,high,False
Kepler-29,0.9727,9.1996,-0.5429,363.207,10,875.27,-0.44,ok,high,False
KOI-1599,1.0,9.1996,0.2082,723.0912,10,1106.15,0.06,ok,high,False
Kepler-614,0.8364,0.0316,0.0122,462.4344,10,527.43,-0.07,lower_boundary,high,False
Kepler-17,0.9727,8.4632,0.4041,492.3054,10,695.77,0.26,ok,high,False
Kepler-312,1.1091,7.7858,0.1755,134.8977,10,772.21,0.15,ok,high,False
Kepler-1893,0.9727,10.0,0.3061,622.3313,10,1062.37,0.16,upper_boundary,high,False
Kepler-1189,0.9455,10.0,0.2082,418.0511,10,768.13,0.08,upper_boundary,high,False
Kepler-1683,0.9455,0.0316,0.3061,405.0624,10,728.95,0.16,lower_boundary,high,False
Kepler-666,1.0,10.0,0.1429,757.4471,10,1565.99,0.01,upper_boundary,high,False
Kepler-1759,0.8091,0.0344,0.1102,288.1974,10,382.96,-0.02,ok,high,False
Kepler-929,1.0273,10.0,0.0776,468.4282,10,1298.28,-0.04,upper_boundary,high,False
Kepler-318,0.9727,9.1996,0.4694,278.3679,10,486.57,0.332,ok,high,False
Kepler-1677,1.0,10.0,0.2408,351.6435,10,744.01,0.108,upper_boundary,high,False
Kepler-965,0.9727,8.4632,0.1429,24.8524,10,574.35,0.03,ok,high,False
Kepler-553,0.9182,0.0316,0.2082,412.9056,10,731.48,0.152,lower_boundary,high,False
Kepler-911,1.1636,5.5767,-0.0531,38.953,10,562.3,0.03,ok,high,False
Kepler-1840,0.8091,0.0316,0.1429,393.3183,10,508.2,0.14,lower_boundary,high,False
Kepler-949,0.8364,0.0316,0.0776,396.7978,10,478.46,0.01,lower_boundary,high,False
Kepler-424,0.9455,10.0,0.5673,340.7025,10,690.75,0.44,upper_boundary,high,False
Kepler-720,0.9182,10.0,0.1429,200.5267,10,1057.67,0.0,upper_boundary,high,False
Kepler-186,0.5091,0.048,-0.3796,91.9464,10,176.55,-0.28,ok,high,False
Kepler-532,0.8364,0.0344,0.1102,193.539,10,310.37,0.0,ok,high,False
Kepler-1390,0.9727,0.0316,0.1102,413.7675,10,730.17,-0.01,lower_boundary,high,False
Kepler-1416,1.0,10.0,0.1755,377.3084,10,937.88,0.03,upper_boundary,high,False
Kepler-179,0.9182,0.0316,0.2408,378.0058,10,601.78,0.12,lower_boundary,high,False
Kepler-1309,0.8364,0.0316,0.1102,710.737,10,799.46,-0.03,lower_boundary,high,False
Kepler-445,0.2364,0.0935,0.1429,213.9996,10,122.16,0.27,ok,high,False
Kepler-521,1.1909,6.0619,0.2735,151.0618,10,828.67,0.25,ok,high,False
Kepler-1316,0.9727,9.1996,0.1429,63.186,10,777.89,0.03,ok,high,False
Kepler-1066,0.9182,0.0316,0.1102,87.9159,10,340.1,-0.03,lower_boundary,high,False
Kepler-1545,0.8909,0.0316,0.0776,738.531,10,728.08,-0.06,lower_boundary,high,False
Kepler-463,0.8636,10.0,-0.1837,141.8974,10,392.51,-0.28,upper_boundary,high,False
Kepler-1252,0.9182,0.0316,0.1102,378.1671,10,648.86,0.03,lower_boundary,high,False
Kepler-1510,1.0273,10.0,0.0776,686.7591,10,1661.09,0.04,upper_boundary,high,False
Kepler-1038,0.8636,0.0316,0.2082,392.3464,10,562.81,0.16,lower_boundary,high,False
Kepler-1838,1.1091,7.7858,0.1755,42.9658,10,448.51,0.04,ok,high,False
Kepler-917,0.9727,10.0,-0.4122,727.4786,10,1716.97,-0.38,upper_boundary,high,False
Kepler-1161,0.7,0.0316,-0.2163,462.9046,10,556.98,-0.35,lower_boundary,high,False
Kepler-1892,0.8364,0.0316,-0.1184,751.1326,10,868.24,-0.22,lower_boundary,high,False
Kepler-471,1.1636,6.0619,0.0449,389.699,10,1270.78,0.07,ok,high,False
Kepler-539,0.9182,8.4632,0.1102,67.3944,10,303.22,-0.01,ok,high,False
Kepler-272,0.9455,10.0,0.1755,488.6069,10,898.51,0.04,upper_boundary,high,False
Kepler-382,0.9455,10.0,0.2082,551.7566,10,911.59,0.082,upper_boundary,high,False
Kepler-1967,0.8364,0.0374,0.4041,255.3306,10,248.21,0.32,ok,high,False
Kepler-48,0.9182,0.0316,0.2408,176.8924,10,307.05,0.17,lower_boundary,high,False
TOI-2194,0.6727,8.4632,-0.2816,0.4227,6,19.53,-0.372,ok,ok,True
Kepler-1876,1.0273,8.4632,-0.0204,13.4316,10,258.53,0.01,ok,high,False
Kepler-1267,0.9455,10.0,0.2082,1051.5197,10,1365.68,0.07,upper_boundary,high,False
Kepler-703,0.9182,10.0,0.1429,37.1911,10,1170.83,0.05,upper_boundary,high,False
Kepler-118,0.8909,0.0316,0.2408,378.7289,10,571.61,0.18,lower_boundary,high,False
Kepler-803,0.9727,9.1996,0.1429,362.212,10,635.33,0.02,ok,high,False
Kepler-305,0.8636,0.0316,0.1755,556.4903,10,852.95,0.09,lower_boundary,high,False
Kepler-1114,0.8636,0.0344,0.0449,254.9824,10,416.24,-0.08,ok,high,False
Kepler-1770,0.9455,0.0316,0.2408,278.5808,10,581.16,0.1,lower_boundary,high,False
Kepler-329,0.6727,0.0316,-0.3143,431.8985,10,436.42,-0.44,lower_boundary,high,False
Kepler-1911,0.9182,9.1996,0.1429,93.2782,10,270.03,0.0,ok,high,False
Kepler-695,0.9455,0.0316,0.1102,797.6739,10,834.34,-0.01,lower_boundary,high,False
Kepler-519,0.8909,0.0316,0.1102,84.9769,10,245.65,0.01,lower_boundary,high,False
Kepler-1938,0.7,0.0316,-0.2816,397.1689,10,421.24,-0.22,lower_boundary,high,False
Kepler-1848,0.8364,0.0316,0.1429,204.6948,10,308.7,0.0,lower_boundary,high,False
Kepler-5,1.1091,7.7858,0.1755,42.351,10,875.61,0.04,ok,high,False
TOI-1899,0.6182,7.1626,0.1429,12.477,10,127.95,0.28,ok,high,False
Kepler-399,1.0,10.0,0.2735,502.3588,10,890.32,0.14,upper_boundary,high,False
Kepler-1056,0.9727,10.0,0.1429,422.5882,10,966.65,0.02,upper_boundary,high,False
Kepler-1955,1.0,10.0,0.2735,86.9126,10,441.59,0.14,upper_boundary,high,False
Kepler-718,0.9727,10.0,0.2082,786.7789,10,1234.23,0.06,upper_boundary,high,False
Kepler-1929,1.0545,8.4632,-0.0204,45.3413,10,505.32,-0.02,ok,high,False
TOI-6002,0.2364,0.8898,-0.151,0.4982,6,32.04,-0.18,ok,ok,True
Kepler-999,1.0818,7.7858,0.0776,57.8841,10,547.39,0.05,ok,high,False
Kepler-1397,1.0789,8.4632,0.1102,274.721,10,1184.77,0.0,ok,high,False
Kepler-1990,1.0,9.1996,0.3388,147.6943,10,394.6,0.21,ok,high,False
Kepler-1091,0.9182,10.0,0.1102,569.0595,10,901.95,0.0,upper_boundary,high,False
Kepler-187,1.0273,10.0,0.0776,374.5701,10,1118.36,-0.04,upper_boundary,high,False
Kepler-462,1.3818,2.0492,-0.0857,93.7698,10,592.49,0.05,ok,high,False
Kepler-267,0.5364,0.142,-0.1837,3.3848,10,268.52,-0.18,ok,ok,True
Kepler-1832,0.7545,0.0316,-0.4122,395.1451,10,492.17,-0.54,lower_boundary,high,False
Kepler-1570,1.0273,10.0,0.0776,320.0212,10,917.68,-0.04,upper_boundary,high,False
Kepler-352,0.7818,0.0344,-0.151,129.0209,10,249.31,-0.11,ok,high,False
Kepler-749,0.8091,0.0316,0.0122,617.0117,10,747.4,-0.11,lower_boundary,high,False
Kepler-548,0.8909,0.0316,0.0776,412.1178,10,754.97,0.0,lower_boundary,high,False
Kepler-1768,1.0,9.1996,0.2735,214.1453,10,630.13,0.14,ok,high,False
Kepler-1118,0.9727,0.0316,0.1429,677.0615,10,893.47,0.0,lower_boundary,high,False
Kepler-44,1.0,10.0,0.2408,508.3755,10,1114.19,0.15,upper_boundary,high,False
Kepler-1815,0.9182,0.0316,0.0776,812.9462,10,934.72,-0.06,lower_boundary,high,False
HD 189733,0.7818,7.1626,-0.0531,0.0813,6,19.76,-0.02,ok,ok,True
Kepler-560,0.2636,0.0316,-0.5102,99.4526,10,109.02,-0.39,lower_boundary,high,False
Kepler-1802,0.7273,0.0316,-0.0531,307.4655,4,634.75,0.0,lower_boundary,high,False
Kepler-1921,1.1364,6.5893,0.0449,259.4739,10,879.09,0.02,ok,high,False
Kepler-1518,1.1091,7.7858,0.1755,335.4616,10,919.05,0.06,ok,high,False
Kepler-1360,1.3,4.3419,0.2082,277.2983,10,1485.89,0.06,ok,high,False
Kepler-979,0.8636,0.0316,0.1102,381.1961,10,551.87,-0.02,lower_boundary,high,False
Kepler-1779,0.9455,9.1996,0.3061,538.8511,10,946.21,0.16,ok,high,False
Kepler-1643,0.8636,0.0316,0.1102,169.4574,10,340.23,-0.01,lower_boundary,high,False
Kepler-1593,0.7273,0.0316,-0.1184,551.7816,10,635.41,0.02,lower_boundary,high,False
Kepler-79,1.0,10.0,0.0449,282.8248,10,997.15,-0.0731,upper_boundary,high,False
HD 235088,0.8364,1.3503,0.0122,2.9002,10,41.21,-0.02,ok,ok,True
Kepler-1794,0.7818,0.0316,0.0449,414.5802,10,560.5,0.02,lower_boundary,high,False
Kepler-1878,0.9182,10.0,-0.151,842.1104,10,1406.89,-0.26,upper_boundary,high,False
Kepler-106,0.9182,10.0,-0.0204,159.5155,10,439.14,-0.12,upper_boundary,high,False
Kepler-946,0.9455,10.0,0.0449,659.5425,10,1116.8,-0.09,upper_boundary,high,False
Kepler-1571,0.9727,10.0,0.1755,375.7216,10,665.0,0.04,upper_boundary,high,False
Kepler-1915,0.9455,10.0,0.0776,1113.9348,10,1465.34,-0.06,upper_boundary,high,False
Kepler-1804,0.8091,0.0374,0.1429,213.195,10,423.1,0.1,ok,high,False
Kepler-1796,0.8909,10.0,-0.0531,545.2039,10,796.23,-0.16,upper_boundary,high,False
Kepler-1705,0.9455,9.1996,-0.0531,24.9307,6,1589.68,-0.2,ok,high,False
TOI-5799,0.3727,0.3008,-0.1184,7.2263,6,27.85,0.01,ok,ok,True
Kepler-436,0.6727,0.0616,-0.0204,70.074,10,576.79,0.01,ok,high,False
HD 191939,0.8909,0.0316,-0.1184,2.2318,10,53.44,-0.15,lower_boundary,ok,False
TOI-2093,0.7,9.1996,0.0122,0.8161,10,82.39,-0.08,ok,ok,True
TOI-5542,0.9182,10.0,-0.0857,142.8025,10,353.67,-0.21,upper_boundary,high,False
WASP-80,0.6182,6.5893,0.0122,0.569,10,49.64,-0.13,ok,ok,True
HAT-P-34,1.3273,2.4214,0.1429,19.032,10,251.91,0.22,ok,high,False
Qatar-1,0.8091,0.0406,0.1102,22.1163,10,187.06,0.171,ok,high,False
WASP-81,0.9182,10.0,-0.2163,208.665,10,398.94,-0.36,upper_boundary,high,False
TOI-3523 A,0.9455,10.0,-0.3143,152.0799,10,603.67,-0.366,upper_boundary,high,False
WASP-74,1.2182,4.7197,0.3714,0.6053,10,148.75,0.39,ok,ok,True
KELT-21,1.4909,1.5955,-0.3796,32.8865,10,483.25,-0.405,ok,high,False
TOI-5795,0.8909,10.0,-0.151,22.4159,10,160.8,-0.27,upper_boundary,high,False
TOI-5800,0.7818,0.0406,-0.0204,0.8571,10,42.68,-0.04,ok,ok,True
WASP-68,1.1091,7.7858,0.2735,0.9057,10,228.37,0.22,ok,ok,True
TrES-5,0.9182,0.0316,0.2735,165.3591,10,358.57,0.2,lower_boundary,high,False
HAT-P-49,1.4636,2.0492,0.0122,9.3086,10,344.41,0.07,ok,ok,True
TOI-5261,1.3545,4.3419,0.2408,1061.1925,8,4635.32,0.254,ok,high,False
TOI-1444,0.9182,0.0344,0.0449,0.585,10,125.12,0.146,ok,ok,True
Ross 176,0.5909,0.4565,-0.151,0.2085,6,46.45,-0.19,ok,ok,True
TIC 365102760,1.0818,9.1996,0.2082,24.3792,10,556.98,0.09,ok,high,False
WASP-110,0.8909,0.0316,-0.0204,192.0371,10,275.33,-0.15,lower_boundary,high,False
HAT-P-23,1.0,9.1996,0.2408,87.6144,10,362.72,0.15,ok,high,False
TOI-4487 A,1.1091,7.7858,0.1755,118.0615,10,477.21,0.216,ok,high,False
HD 332231,1.1091,4.7197,0.0776,1.3593,10,80.47,0.043,ok,ok,True
GJ 1252,0.4273,0.327,-0.0204,6.9984,6,20.38,0.1,ok,ok,True
NGTS-25,0.9182,0.0316,0.1755,342.3908,10,514.81,0.12,lower_boundary,high,False
TOI-2207,1.2455,4.7197,0.3061,75.2839,10,370.49,0.181,ok,high,False
WASP-2,0.8636,0.0316,0.0122,1.5564,10,151.01,0.12,lower_boundary,ok,False
KELT-9,2.1727,0.5863,0.1102,0.9577,10,206.18,-0.03,ok,ok,True
